watch_id,user_id,movie_id,watch_date,watch_time_minutes,completion_percentage,liked,recommendation_score
3103,8763,7065,2023-09-02,31,34.48,0,24.75
3104,7411,1764,2023-05-03,126,97.59,1,83.95
3105,753,5362,2025-12-28,71,81.21,1,61.36
3106,1675,2992,2025-12-13,33,26.63,0,9.22
3107,9470,1837,2025-08-27,47,53.18,0,36.8
3108,5164,1362,2024-09-10,46,28.34,0,11.81
3109,9653,1971,2025-11-17,12,7.71,0,13.91
3110,6719,3184,2026-04-11,33,65.02,0,34.97
3111,6843,5585,2022-02-02,12,20.75,1,35.02
3112,9687,3298,2026-04-14,10,20.9,0,4.95
3113,9498,3389,2025-02-16,129,83.29,1,67.96
3114,7407,1374,2025-05-10,31,51.42,0,23.93
3115,4850,8123,2024-10-04,59,62.63,1,63.56
3116,788,688,2022-06-20,98,59.95,1,57.16
3117,5747,9447,2026-01-10,150,83.17,1,67.61
3118,4640,1364,2024-05-06,35,44.66,1,50.92
3119,9747,3363,2024-09-05,11,27.65,1,46.18
3120,9069,4860,2026-04-20,74,79.89,0,55.01
3121,6800,5522,2025-06-16,43,45.76,0,28.76
3122,7437,4688,2020-08-16,68,41.82,0,19.21
3123,2965,4294,2025-04-18,50,37.21,0,18.08
3124,4254,4675,2026-04-14,37,39.88,1,38.44
3125,2363,2417,2026-04-14,70,52.07,0,30.32
3126,3531,4829,2021-02-21,77,70.06,1,61.84
3127,2098,4020,2026-05-01,83,83.01,1,74.64
3128,2040,4195,2023-04-03,56,97.01,1,72.2
3129,1157,7034,2021-02-22,58,32.27,1,40.11
3130,6020,2057,2025-10-30,10,44.99,1,44.61
3131,9387,1056,2026-04-24,120,89.32,0,48.75
3132,1079,3941,2026-04-02,23,45.52,0,31.98
3133,5030,2973,2025-12-28,26,22.22,0,22.56
3134,5430,9648,2023-05-24,7,4.29,0,9.05
3135,7601,4767,2025-07-24,44,58.33,1,62.03
3136,9066,5471,2025-11-06,37,64.58,1,66.69
3137,3590,2888,2025-07-02,43,91.65,1,74.2
3138,8751,9935,2025-04-28,11,53.3,1,50.54
3139,4123,4637,2022-07-10,113,66.35,0,47.54
3140,6928,5626,2026-06-30,30,78.38,1,58.28
3141,3643,743,2026-01-31,135,98.03,1,73.12
3142,9720,7811,2024-05-23,30,28.66,0,12.01
3143,4187,8984,2024-07-22,47,34.25,0,28.37
3144,898,7858,2025-02-07,6,3.72,0,1.18
3145,7824,5381,2023-12-08,24,55.51,1,46.31
3146,902,4758,2026-02-14,76,90.98,1,79.55
3147,9476,7045,2023-08-21,87,79.7,1,66.17
3148,272,7935,2026-06-17,29,91.04,1,71.48
3149,647,6653,2026-03-12,7,7.57,1,33.55
3150,7916,5714,2025-11-06,5,4.32,0,1.66
3151,2359,6335,2025-05-15,55,71.89,0,47.21
3152,75,6387,2023-04-01,44,45.4,0,25.67
3153,4984,7374,2022-12-01,92,61.28,1,64.36
3154,1419,2728,2026-03-09,49,87.92,1,67.27
3155,3703,2423,2026-06-16,77,84.38,1,71.97
3156,1655,5987,2022-12-15,112,74.2,1,68.16
3157,7922,9620,2023-08-29,117,69.2,0,46.52
3158,2099,1799,2026-03-04,24,63.7,0,48.19
3159,253,4058,2026-05-30,4,11.94,0,16.23
3160,3773,121,2025-10-29,167,94.17,1,86.23
3161,2197,6415,2023-06-09,21,74.55,1,70.74
3162,461,8394,2026-02-06,101,88.18,1,72.9
3163,991,9934,2026-05-16,66,55.15,1,50.62
3164,9880,8410,2023-10-15,38,51.87,1,42.57
3165,114,862,2026-02-02,2,2.71,1,29.4
3166,3720,7661,2020-08-05,80,77.54,1,64.68
3167,1841,2397,2026-05-08,5,3.59,0,6.57
3168,3367,2005,2026-01-29,17,36.05,1,36.84
3169,6815,8251,2024-05-17,58,88.55,1,74.92
3170,9802,7729,2025-10-30,31,98.42,1,69.4
3171,9069,3519,2021-02-09,81,66.75,0,42.99
3172,8645,4888,2026-04-08,1,1.34,0,3.38
3173,2112,2874,2024-09-16,55,57.64,0,43.33
3174,5779,4410,2025-10-17,27,21.83,0,9.5
3175,7727,6675,2026-06-15,60,44.3,0,27.9
3176,5360,5388,2020-02-02,12,33.77,1,31.12
3177,2333,9061,2025-12-02,98,64.68,0,34.25
3178,6482,4325,2026-05-26,32,75.82,0,42.64
3179,3542,5546,2025-12-19,29,66.73,1,55.37
3180,1695,6702,2024-10-02,141,79.86,0,52.63
3181,7656,7542,2026-06-30,13,10.91,1,33.95
3182,9039,7760,2023-06-04,27,23.61,0,13.21
3183,2986,1948,2023-12-17,8,11.12,0,8.54
3184,4503,7436,2019-08-16,48,61.67,0,36.89
3185,957,6500,2021-06-12,18,34.35,1,36.66
3186,8578,8769,2024-07-12,69,95.13,1,82.39
3187,1772,7445,2026-02-24,99,72.93,0,41.74
3188,7507,1451,2024-11-01,55,90.8,1,66.88
3189,8898,8191,2026-05-16,62,45.61,1,47.06
3190,8350,800,2022-07-04,55,73.33,1,67.02
3191,8567,5555,2024-07-29,22,47.94,1,42.72
3192,1714,3273,2024-01-28,76,59.06,0,39.93
3193,8944,34,2023-04-17,40,27.11,0,18.14
3194,3807,9888,2025-04-24,83,95.32,0,47.95
3195,8283,7663,2025-06-08,54,81.26,0,53.18
3196,6688,8103,2026-05-17,43,25.29,0,15.7
3197,7166,9435,2024-07-23,96,73.06,0,46.43
3198,6560,2489,2024-02-07,12,10.65,0,9.38
3199,6605,1547,2022-08-15,49,86.09,1,70.78
3200,3044,3704,2024-10-20,49,42.57,1,49.57
3201,5998,6402,2025-05-14,101,72.83,1,62.66
3202,5074,4498,2025-12-25,65,44.54,1,52.05
3203,8405,7015,2026-06-25,141,81.84,0,42.66
3204,5888,8953,2025-12-27,74,57.54,1,49.22
3205,2150,873,2021-11-16,61,40.94,1,53.98
3206,942,1094,2023-03-11,4,3.15,0,8.91
3207,3620,4172,2025-03-14,18,26.95,0,18.19
3208,6401,9895,2023-08-13,43,25.49,0,24.46
3209,607,4727,2026-05-24,19,39.45,0,28.33
3210,2438,3595,2025-06-11,66,47.9,1,38.85
3211,7376,80,2023-07-26,15,29.05,0,8.2
3212,3860,412,2023-11-11,73,51.4,0,37.27
3213,5722,3358,2025-12-23,12,23.92,0,17.26
3214,4742,3565,2025-12-03,15,10.16,1,35.71
3215,8865,4833,2021-10-08,12,16.59,0,17.76
3216,2534,6825,2024-02-25,16,10.8,0,5.36
3217,3558,4823,2022-09-08,101,64.06,1,60.44
3218,9009,2557,2026-03-17,3,8.1,1,21.83
3219,9713,5600,2026-04-01,147,99.12,1,72.43
3220,5668,4297,2024-02-26,104,72.55,1,56.45
3221,8234,8871,2025-05-05,51,39.77,0,15.18
3222,4940,7382,2023-04-08,5,4.02,0,6.08
3223,3699,314,2021-07-28,46,49.58,1,50.82
3224,7957,9792,2026-04-03,49,54.03,1,45.37
3225,68,2827,2022-03-14,71,77.51,1,61.99
3226,6421,7013,2026-05-09,132,80.11,1,64.81
3227,6160,5606,2025-04-21,113,66.25,0,32.83
3228,7860,9365,2025-06-01,57,55.11,0,39.98
3229,6236,6717,2025-10-09,90,98.33,1,74
3230,9360,5208,2022-11-28,2,2.25,0,2
3231,5191,7038,2025-03-02,27,29.45,0,12.9
3232,8130,837,2024-12-22,21,21.74,0,11.45
3233,2683,4422,2024-04-28,41,96.28,1,74.14
3234,5156,4183,2025-08-10,36,53.34,0,26.66
3235,4891,3237,2024-04-11,13,13.67,0,1.85
3236,6527,8409,2025-10-19,63,58.35,1,46.1
3237,1615,1708,2025-08-08,102,84.19,1,79.87
3238,6359,9685,2024-01-05,99,58.01,0,26.77
3239,7156,6128,2022-08-01,118,89.5,1,81.44
3240,3815,8047,2026-06-30,8,29.24,0,8.06
3241,6720,3430,2025-06-01,78,54.85,0,23.13
3242,4877,1840,2021-10-09,127,93.4,1,77.68
3243,5351,3102,2021-10-24,6,9.77,0,0
3244,5809,5791,2025-05-07,58,41.01,0,20.12
3245,2393,7996,2026-06-03,15,58.55,0,25.74
3246,1591,2061,2023-05-06,50,29.65,0,27.48
3247,2883,1502,2023-01-17,23,30.92,0,21.18
3248,6965,6294,2024-11-01,42,82.37,1,66.2
3249,7287,2971,2024-09-04,28,19.38,1,33.77
3250,7534,1850,2022-02-28,17,23.43,0,6.67
3251,4194,3240,2026-03-03,130,96.16,1,79.76
3252,1894,4950,2022-11-21,119,78.08,0,54.12
3253,7823,9250,2026-06-20,20,20.8,0,3.68
3254,5434,9541,2025-07-19,8,40.35,1,50.6
3255,8532,4344,2023-05-21,82,87.89,0,52.1
3256,417,1747,2026-06-06,29,45.9,0,23.62
3257,8122,3209,2024-08-16,33,43.33,1,46.19
3258,8496,323,2024-01-18,76,61.83,1,53.86
3259,3758,2479,2026-05-28,54,43.97,0,33.68
3260,1054,9811,2022-08-09,101,75.04,1,61.02
3261,1165,6419,2022-11-27,4,4.83,0,1.62
3262,8493,5144,2020-07-27,30,45.92,0,33.72
3263,9590,6165,2023-09-22,37,23.69,0,17.91
3264,6697,2672,2024-06-27,68,67.43,1,63.97
3265,6627,5501,2025-10-01,12,35.2,1,46.92
3266,1329,4552,2022-12-18,40,76.39,0,50.09
3267,5318,2699,2023-08-22,122,78.57,1,73.25
3268,1130,555,2025-02-04,8,14.72,1,28.15
3269,4293,6608,2023-12-19,33,21.8,0,18.46
3270,6108,2950,2021-11-03,63,87.55,1,71.91
3271,4636,936,2026-06-27,56,37.84,0,23.33
3272,7073,7395,2025-09-22,54,68.13,1,64.18
3273,8361,5839,2020-07-30,65,79.71,1,65.44
3274,6853,2622,2025-08-13,16,10.19,0,15.27
3275,375,8167,2022-07-07,81,85.06,1,65.16
3276,5421,3566,2021-04-14,48,31.04,0,14.98
3277,7964,2463,2022-02-04,17,64.43,0,46.9
3278,3862,5992,2026-04-30,5,4.37,0,0
3279,6144,5125,2026-02-26,2,6.62,0,0
3280,3942,8807,2026-03-14,32,40.03,0,16.25
3281,9869,8264,2025-06-26,39,55.45,1,59.29
3282,8728,7603,2022-05-10,44,68.65,1,54.96
3283,7854,1419,2022-04-17,37,53.53,1,57.68
3284,8526,4158,2024-12-27,18,39.32,0,27.77
3285,6136,4732,2025-08-11,21,66.68,1,54.25
3286,8432,5374,2022-04-20,106,93.91,1,79.74
3287,9607,1690,2026-04-16,10,6.48,1,30.46
3288,9153,4770,2025-09-26,53,76.61,0,43.52
3289,8610,9816,2026-04-02,106,67.47,1,67.64
3290,823,4042,2020-12-20,62,78.97,1,60.04
3291,4669,140,2023-07-29,104,74.8,1,72.76
3292,8281,7023,2026-05-19,168,99.36,1,70.86
3293,4740,9097,2026-03-13,63,59.65,1,59.49
3294,6491,5235,2025-10-31,47,26.04,0,13.83
3295,1570,5989,2025-04-28,49,27.13,0,9.06
3296,2122,7507,2020-07-07,84,61.26,1,57.34
3297,4715,8590,2024-10-23,93,81.94,1,77.12
3298,8917,4788,2026-05-17,107,96.79,0,64.76
3299,9613,4089,2024-03-24,8,17.67,0,19.7
3300,4981,1903,2025-05-14,105,81.91,1,63.25
3301,696,3258,2026-03-29,78,89.22,1,74.08
3302,6367,1107,2024-01-02,24,19.47,0,15.57
3303,8877,2816,2024-12-29,4,9.74,0,3.46
3304,689,7863,2026-04-05,17,19.93,0,13
3305,7933,1051,2025-08-25,9,8.74,0,0
3306,3856,8689,2026-05-16,20,50.67,1,52.56
3307,3620,1964,2023-12-13,59,99.79,1,87.63
3308,3805,209,2024-07-16,22,32.79,0,9.91
3309,8556,8749,2025-07-01,96,56.86,0,43.13
3310,7383,9491,2022-08-14,3,3.43,0,11.35
3311,4331,8115,2026-06-14,29,20.56,1,36.59
3312,3995,6257,2020-01-11,50,70.12,1,65.89
3313,6066,2577,2026-04-13,107,66.97,1,50.99
3314,3248,4388,2025-12-14,8,14.84,1,24.22
3315,5063,7698,2026-05-06,151,97.33,1,73.98
3316,5237,7417,2026-01-05,157,89.79,0,44.37
3317,2398,3995,2024-06-03,9,6.48,0,0
3318,2461,121,2022-05-10,107,71.66,0,44.43
3319,1180,2113,2026-06-20,16,54.25,1,50.86
3320,1233,1795,2023-12-29,23,37.62,1,45.9
3321,4611,8089,2026-02-18,18,67.57,1,52.87
3322,2413,8484,2025-08-23,31,30.56,1,41.83
3323,4874,8844,2024-04-15,10,28.59,0,21.18
3324,110,7454,2023-12-16,120,98.71,1,74.9
3325,7887,1090,2025-06-19,29,17.11,0,4.84
3326,7558,2245,2020-01-02,32,24.79,0,12.03
3327,8767,3322,2024-11-19,47,31.74,0,20.48
3328,9417,2899,2025-02-28,81,73.42,0,34.54
3329,2129,5617,2026-02-27,6,16.35,0,14.58
3330,6960,4618,2025-05-23,10,9.06,0,0
3331,6433,3891,2025-09-27,42,61.26,1,52.13
3332,6996,1403,2026-06-29,45,58.27,1,47.3
3333,4273,4466,2026-02-19,73,85.91,1,62.19
3334,9096,3229,2026-01-16,17,36.06,1,37.72
3335,725,3909,2025-09-13,49,31.27,1,46.69
3336,2152,2128,2026-03-03,48,82.57,0,54.15
3337,3123,8927,2024-12-18,3,1.45,0,2.62
3338,7132,6193,2020-10-01,18,21.38,0,9.93
3339,7116,1526,2025-07-07,16,24.79,1,38.31
3340,6352,8693,2026-04-17,37,38.46,0,29.64
3341,2216,8806,2021-06-10,48,52.89,0,30.95
3342,9806,9389,2023-12-26,90,76.01,1,59.18
3343,3990,7089,2026-01-28,29,52.12,0,25.78
3344,4358,7568,2026-04-13,64,80.62,1,59.1
3345,2858,279,2022-11-23,14,61.68,0,40.96
3346,1332,8192,2026-05-09,27,49.28,1,51.96
3347,6093,8990,2025-03-25,17,18.6,0,20.59
3348,4031,3231,2025-11-22,104,99.58,1,73.04
3349,1072,4644,2022-12-11,18,33.86,1,46.67
3350,8202,1569,2026-05-31,146,89.9,1,69.78
3351,706,2183,2021-01-20,14,9.67,0,11.25
3352,6738,1857,2024-10-20,115,74.12,0,40.88
3353,762,4461,2025-04-15,49,30.25,1,38.21
3354,7716,2010,2025-09-26,52,49.07,0,37.21
3355,8099,1843,2022-04-01,55,76.41,1,69.59
3356,6119,944,2022-09-08,64,50.8,0,33.96
3357,4465,5336,2025-11-19,75,59.26,1,46.27
3358,4874,377,2024-09-16,143,84.48,1,62.14
3359,1652,8669,2025-04-22,76,50.18,0,25.5
3360,91,5299,2022-04-18,22,64.67,0,31.49
3361,2078,9024,2023-12-27,120,89.23,1,66.11
3362,5341,4281,2020-01-18,25,38.11,1,38.27
3363,6934,5036,2025-01-10,14,39.06,0,28.64
3364,8406,7034,2026-06-18,30,21.3,0,8.12
3365,7209,2958,2025-11-02,94,73.28,0,44.04
3366,634,1696,2026-02-22,95,55.81,0,27.44
3367,7484,4848,2019-11-06,14,34.95,1,35.97
3368,7112,5946,2021-06-23,4,19.87,1,22.25
3369,5072,7150,2021-10-05,20,17.29,0,18.46
3370,6521,9330,2026-05-14,5,13.35,0,16.58
3371,7151,7123,2026-03-06,35,91.96,1,77.36
3372,5485,3341,2019-11-06,2,6.4,0,1.4
3373,2393,5982,2026-02-28,148,95.53,1,82.92
3374,7683,9904,2024-07-03,51,90.69,0,56.14
3375,8344,2419,2025-10-02,3,2.28,1,16.74
3376,343,3741,2023-05-11,24,41.16,0,18.81
3377,4855,4241,2026-04-22,84,51.63,1,50.13
3378,9746,6055,2026-02-18,2,7.13,0,12.67
3379,5447,9136,2025-01-20,56,96.27,1,68.06
3380,1123,4608,2025-05-14,22,62.2,1,56.51
3381,1820,698,2026-01-06,14,8.62,0,4.09
3382,3353,4509,2026-03-11,13,34.22,1,37.99
3383,453,4521,2023-08-09,67,83.83,1,76.18
3384,3465,8052,2023-10-20,26,20.26,0,17.79
3385,9691,9956,2025-11-17,49,50.76,0,35.07
3386,9041,8812,2026-06-30,45,84.2,1,64.03
3387,8482,5685,2025-02-18,84,75.66,1,64.45
3388,8959,4417,2025-02-28,29,73.61,0,52.87
3389,5287,8658,2025-11-20,59,53.12,1,46.5
3390,2416,605,2026-02-27,69,91.96,1,83.14
3391,4512,1652,2026-05-22,23,83.67,1,64.11
3392,7052,9747,2024-10-02,24,72.74,0,53.17
3393,9722,9976,2026-05-17,23,20.52,1,40.51
3394,7167,2427,2025-05-21,40,34.93,1,41.15
3395,8543,7657,2020-08-24,14,16.9,1,30.47
3396,5997,9603,2022-02-25,51,61.71,1,47.04
3397,5335,1652,2026-04-19,117,94.98,1,84.92
3398,2616,74,2025-07-03,33,24.43,0,11.67
3399,3205,3409,2026-04-06,10,15.69,1,22.74
3400,4826,4399,2021-09-19,12,14.83,1,31
3401,9837,9281,2025-06-22,33,32.92,1,42.13
3402,4250,9347,2020-11-18,38,68.44,1,60.13
3403,1355,2938,2025-06-09,44,57.73,0,36.31
3404,1028,8690,2022-12-11,12,14.38,0,2.18
3405,3780,4464,2026-05-31,36,35.81,0,13.05
3406,7274,716,2024-08-22,31,47.82,0,21.25
3407,5005,8444,2023-10-02,89,93.7,0,64.02
3408,1597,9270,2026-03-17,138,87.44,1,77.52
3409,9609,5521,2024-02-28,28,83.74,0,48.9
3410,2081,6464,2024-01-31,27,24.5,0,5.93
3411,1988,9749,2026-05-08,77,82.5,0,42.4
3412,4929,4947,2026-05-18,41,51.42,0,30.55
3413,7604,5948,2026-05-30,34,31.03,1,47.83
3414,2914,7932,2025-06-08,14,17.83,0,4.97
3415,5287,7811,2024-04-22,28,48.18,0,38.55
3416,9376,6383,2019-02-05,111,74.03,1,56.2
3417,7824,6653,2022-12-04,28,20.39,1,35.31
3418,6097,39,2021-05-29,22,84.16,1,75.64
3419,7077,5360,2024-04-14,16,39.06,1,52.01
3420,6932,5360,2026-06-29,36,58.07,1,45.8
3421,4161,5523,2026-06-26,50,83.3,0,50.55
3422,2340,7307,2022-06-28,89,87.61,1,76.98
3423,946,8192,2026-06-02,8,8.89,1,23.84
3424,7,8741,2025-10-23,89,82.41,1,65.18
3425,6720,8262,2023-03-21,4,3.39,0,9.07
3426,327,6488,2025-08-11,72,69.42,0,36.14
3427,966,809,2021-09-07,6,17.85,0,1.49
3428,4980,7100,2026-04-30,20,48.1,0,38.56
3429,3588,7448,2022-08-20,72,46.21,1,49.85
3430,4085,7623,2026-06-29,55,38.12,0,20.87
3431,1960,8494,2022-11-07,10,36.14,1,46.2
3432,9833,6825,2025-07-19,106,87.02,1,70.33
3433,6319,7453,2024-12-09,21,12.47,0,5.88
3434,9957,2521,2026-06-26,29,25.76,0,10.48
3435,8476,8772,2024-12-13,26,23.2,0,7.15
3436,170,1159,2024-10-22,7,6.85,1,18.18
3437,8444,945,2026-06-08,24,89.61,0,46.43
3438,3345,3030,2025-06-09,15,8.12,0,8.39
3439,6176,139,2025-06-19,71,86.45,1,79.59
3440,2140,9740,2024-12-16,22,65.66,1,56.27
3441,947,3300,2026-05-23,3,6.14,0,9.18
3442,9541,606,2025-10-31,23,20,0,9.27
3443,8070,8067,2026-05-25,3,13.14,0,4.95
3444,766,4357,2024-11-21,59,96.38,1,85.7
3445,8679,6125,2026-02-14,30,36.01,0,31.26
3446,8185,8087,2026-06-08,21,20.28,0,7.56
3447,5281,3757,2023-02-27,81,50.84,0,37.15
3448,8789,3471,2023-08-31,55,44.74,1,39.31
3449,7195,1931,2024-02-28,41,52.28,0,29.37
3450,9715,814,2020-07-21,66,57.14,1,48.39
3451,1164,2525,2026-03-10,129,86.21,1,68.63
3452,8757,3955,2025-12-12,85,47.95,0,33.13
3453,2782,4224,2025-11-05,8,5.08,0,0.99
3454,9589,5411,2025-11-17,70,63.34,1,52.36
3455,5157,9904,2024-10-05,42,25.62,0,6.55
3456,6078,5655,2024-03-28,41,71.61,1,53.44
3457,9214,4379,2024-09-19,22,25.42,0,9.22
3458,9253,8714,2023-01-05,84,47.77,1,40.62
3459,3181,2040,2025-07-02,28,54.74,1,62.71
3460,6204,3846,2024-06-03,56,70.55,1,71.41
3461,7521,9730,2025-04-12,76,56.16,1,45.23
3462,212,1192,2024-07-25,39,32.1,0,27.39
3463,5257,8047,2024-06-20,79,64.02,0,31.33
3464,2419,8842,2020-06-01,84,73.31,0,47.72
3465,4061,6196,2025-10-11,7,22.46,0,16.88
3466,5058,3101,2022-04-17,65,41.19,1,49.72
3467,4886,8950,2024-07-01,48,73.67,0,40.36
3468,8938,5346,2025-09-16,132,90.71,1,70.35
3469,6471,2186,2026-01-01,9,11.09,0,8.58
3470,9695,3068,2024-07-28,37,26.55,0,20.51
3471,4053,1096,2024-04-07,115,72.7,0,43.64
3472,7244,8080,2025-01-05,100,91.36,0,61.68
3473,9178,1511,2024-10-27,32,35.36,1,50.49
3474,8140,3140,2020-06-15,11,11.86,0,11.69
3475,2219,5251,2020-07-05,42,42.59,1,40.12
3476,9626,7348,2021-07-18,12,15.13,0,3.65
3477,6756,1749,2025-06-21,77,46.14,1,44.94
3478,9581,380,2024-05-20,13,27.76,0,14.74
3479,1503,5240,2024-01-14,14,9.17,0,0
3480,5415,3423,2022-11-21,126,74.3,0,42.01
3481,9604,1718,2019-08-27,120,80.4,0,57.54
3482,3479,2417,2026-06-15,42,56.96,0,24.69
3483,1864,9089,2023-06-01,35,36.87,1,49.52
3484,1885,923,2024-05-21,83,52.22,0,41.18
3485,2271,4828,2024-11-01,68,46.99,1,44.64
3486,5765,4023,2025-08-11,2,2.5,0,9.13
3487,3718,4976,2026-06-18,11,12.92,0,14.73
3488,896,9512,2021-07-07,106,61.71,1,57.81
3489,402,7459,2025-07-06,66,47.09,1,52.15
3490,1861,6877,2025-09-17,10,27.51,1,42.64
3491,4742,9164,2025-08-08,164,91.55,1,65.34
3492,1835,1610,2026-04-28,22,91.55,1,77.08
3493,6127,9756,2025-06-24,88,96.07,1,68.11
3494,6781,7450,2021-07-28,84,49.48,0,22.05
3495,8770,3069,2022-04-01,101,94.7,1,80.6
3496,2093,6063,2022-07-04,16,15.84,0,0.29
3497,5305,8425,2023-02-16,9,27.05,1,27.32
3498,9492,4152,2026-01-05,54,71.88,1,66.98
3499,910,8862,2021-05-18,55,75.72,1,58.67
3500,8025,2167,2024-09-21,151,98.37,1,75.08
3501,1866,44,2023-12-12,127,82.31,1,60.17
3502,7939,2435,2026-04-08,25,81.82,0,46.1
3503,2866,182,2023-01-16,7,31.94,1,41.04
3504,21,4823,2023-02-28,26,95,1,70.64
3505,986,7708,2023-04-04,115,88.96,1,72.96
3506,1590,9520,2023-02-28,40,70.47,0,35.69
3507,4299,8477,2023-12-11,124,87.84,1,76.7
3508,7229,4265,2022-03-13,13,22.14,0,6.24
3509,3090,9872,2026-02-04,33,42.26,0,34.47
3510,3671,1477,2022-01-27,20,13.21,0,6.1
3511,7108,610,2020-04-22,54,66.44,0,37.6
3512,6974,5596,2022-06-06,6,11.21,0,7.2
3513,2018,8659,2025-05-18,116,94.6,1,67.77
3514,7876,3223,2026-05-10,63,76.09,0,51.68
3515,6506,4738,2024-09-22,39,38.77,0,15.09
3516,725,4240,2026-04-22,57,44.36,1,50.16
3517,1173,5487,2023-03-30,7,8.92,0,8.08
3518,3548,1395,2025-06-24,47,36.79,1,42.71
3519,4294,5300,2026-03-26,22,22.34,0,19.71
3520,2268,3882,2025-12-23,11,27.3,0,16.53
3521,4567,4709,2023-11-20,5,4.83,0,0.68
3522,8266,4863,2024-06-09,24,56.74,1,62.38
3523,4965,5401,2025-12-15,9,42.35,1,41.04
3524,1697,7274,2022-12-17,14,14.83,0,12.42
3525,5663,5695,2023-03-07,84,93.19,1,66.05
3526,7188,3709,2024-05-13,23,71.47,1,54.24
3527,106,6572,2020-09-14,18,22.7,1,41.37
3528,3021,5411,2024-11-05,5,11.37,0,6.84
3529,7014,1268,2026-06-03,35,21.64,1,31.42
3530,9090,4552,2025-12-23,151,91.22,1,71.25
3531,9518,2001,2026-06-24,16,51.24,0,39.55
3532,7252,9016,2026-01-20,8,19.01,0,10.19
3533,6847,6037,2025-10-29,27,24.87,1,25.22
3534,7091,8852,2024-12-14,28,87.11,1,73.88
3535,6498,7577,2024-02-11,38,76.68,0,48.42
3536,5134,5989,2024-10-29,72,73.13,1,70.53
3537,2237,1731,2025-08-04,6,6.49,0,5.61
3538,4410,5944,2026-06-23,46,30.77,0,11.9
3539,3648,85,2026-04-28,72,94.79,1,76.36
3540,8460,4022,2021-12-03,26,18.42,0,6.61
3541,6997,5297,2022-11-02,43,26.64,0,6.79
3542,558,7014,2024-12-22,60,63.93,1,67.28
3543,8518,5422,2026-06-24,57,49.17,1,49.26
3544,2215,2573,2026-06-04,9,12.48,0,0
3545,2792,3770,2025-02-04,61,64.8,0,43.24
3546,927,3961,2020-01-12,121,98.3,1,82.81
3547,633,3746,2021-02-15,79,72.8,1,72.8
3548,273,7529,2026-02-02,3,1.71,0,0
3549,7323,4103,2026-03-24,30,20.62,0,5.88
3550,7935,9742,2024-04-01,32,28.57,0,8.11
3551,7768,9880,2023-06-23,71,41.77,1,50.85
3552,5952,2619,2020-01-13,85,74.32,0,35.68
3553,8416,6347,2024-07-09,17,85.08,1,77.82
3554,5312,1372,2024-09-01,10,22.24,0,8.75
3555,9106,384,2021-02-09,30,16.81,0,15.36
3556,6367,90,2024-09-19,47,27.26,0,18.5
3557,4682,7868,2026-03-20,2,2.9,0,6.22
3558,3503,8677,2021-09-29,180,99.88,1,76.3
3559,2972,1586,2026-05-02,114,87.99,1,81.92
3560,6611,2553,2026-04-11,17,13.84,1,19.41
3561,2326,7016,2022-06-01,3,9.68,0,13.74
3562,6493,2099,2021-10-14,30,66.54,1,66.67
3563,4856,4238,2026-04-30,110,82.81,0,46.95
3564,6357,181,2026-06-07,12,24.45,0,12.58
3565,3281,3717,2022-01-25,15,67.23,1,62.15
3566,4896,9869,2026-02-08,45,28.21,0,19.09
3567,7634,5992,2024-08-12,42,56.89,0,27.56
3568,3433,2094,2024-04-15,8,13.16,0,1.08
3569,8576,171,2019-09-02,33,56.05,1,60.21
3570,6146,3498,2021-06-23,33,64.79,0,45.31
3571,4323,578,2026-06-16,2,1.66,0,2.25
3572,2073,580,2020-10-21,38,21.55,0,14.65
3573,7438,1874,2023-11-11,117,93.38,1,82.73
3574,433,6948,2026-01-17,14,55.33,1,56.15
3575,1865,8550,2023-05-10,68,87.19,1,76.29
3576,8021,4989,2026-06-23,66,38.11,1,51.68
3577,4761,1004,2026-05-14,34,83.47,1,78.27
3578,6731,8331,2025-12-13,150,95.02,1,83.76
3579,396,1502,2024-03-29,45,71.64,1,59.5
3580,497,6530,2026-05-18,38,57.01,1,44.96
3581,5911,4933,2026-01-18,3,3.59,0,11.67
3582,3984,674,2023-03-18,14,8,0,6.9
3583,4429,3918,2022-01-11,9,7.98,0,0
3584,6877,1852,2025-03-29,106,80.91,1,71.98
3585,3187,9004,2026-06-21,142,83.65,1,64.74
3586,3719,846,2021-09-03,85,75.7,0,50.87
3587,5241,7998,2019-09-05,52,41.89,1,38.43
3588,8906,2767,2026-06-22,29,34.21,1,41.18
3589,1786,8592,2026-02-01,28,19.31,1,24.15
3590,9214,7331,2025-01-03,28,30.96,1,33.66
3591,2334,8847,2022-11-12,47,44.38,0,32.03
3592,3416,139,2026-06-10,23,41.76,1,37.73
3593,7370,9143,2026-06-13,14,33.67,0,16.26
3594,1902,8345,2023-08-26,57,66.78,1,62.6
3595,2590,9991,2024-07-13,43,59.47,1,46.7
3596,4637,7504,2024-05-08,116,71.4,1,57.66
3597,3822,145,2023-10-21,19,11.69,0,9.43
3598,9411,7683,2024-05-18,39,22.29,0,4.87
3599,3534,5410,2023-07-08,113,70.75,0,34.59
3600,20,823,2025-11-10,22,78.68,1,66.86
3601,464,4650,2025-07-01,10,24,0,10.59
3602,8114,2141,2025-02-16,2,7.24,0,12.14
3603,7280,6341,2024-12-30,85,49.32,1,53.74
3604,3870,7858,2023-07-06,9,6.28,0,0
3605,8970,5257,2025-11-26,12,39.28,0,33.08
